"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"El poder del contribuyente marginal","El ser formal debería tener beneficios. El principal debería ser que quien pague impuestos (IGV, renta) no compita con otros que no lo hacen.  Alfred Marshall, padre de la teoría económica moderna, fue uno de los fundadores de la revolución marginalista. Sus ideas nos permitieron entender cómo la gente toma decisiones. Por ejemplo, los consumidores van a dedicar tiempo a explorar precios de bienes o servicios alternativos en tanto el potencial ahorro sea suficientemente alto para que se justifique. Uno no compra la primera casa que visita, y si la plata no te sobra buscarás en varios sitios antes de comprar el paquete de pañales.  La acción de este consumidor es central para el funcionamiento de la competencia en los mercados. La competencia requiere información sobre las diferentes características de los diferentes productos, y entre ellas la más importante es el precio. A ese consumidor que busca dónde se está vendiendo el producto que quiere al mejor precio se le llama consumidor marginal. Él está ejerciendo el poder –aparentemente invisible– de decirle a los productores que su precio es incorrecto y por eso se cambian al producto del competidor que está más barato. Si no existiese ese consumidor marginal tendríamos sectores poco competitivos, malos productos o pésimo servicio.  Pero así como existe un consumidor marginal, también existe el contribuyente marginal. La tarea que tiene es bien simple: ser el brazo activo de la Sunat en vigilar que todos los comercios nos entreguen comprobante de pago. Para la Sunat esta tarea de microrrelación es demasiado cara de implementar. Es mucho mejor que un grupo de contribuyentes tenga una clara motivación de cumplir esta tarea. Esa motivación es conseguir suficientes recibos como para no tener que pagar más impuestos.","elcomercio",2018-06-12,"El poder del contribuyente marginal. El ser formal debería tener beneficios. El principal debería ser que quien pague impuestos (IGV, renta) no compita con otros que no lo hacen.  Alfred Marshall, padre de la teoría económica moderna, fue uno de los fundadores de la revolución marginalista. Sus ideas nos permitieron entender cómo la gente toma decisiones. Por ejemplo, los consumidores van a dedicar tiempo a explorar precios de bienes o servicios alternativos en tanto el potencial ahorro sea suficientemente alto para que se justifique. Uno no compra la primera casa que visita, y si la plata no te sobra buscarás en varios sitios antes de comprar el paquete de pañales.  La acción de este consumidor es central para el funcionamiento de la competencia en los mercados. La competencia requiere información sobre las diferentes características de los diferentes productos, y entre ellas la más importante es el precio. A ese consumidor que busca dónde se está vendiendo el producto que quiere al mejor precio se le llama consumidor marginal. Él está ejerciendo el poder –aparentemente invisible– de decirle a los productores que su precio es incorrecto y por eso se cambian al producto del competidor que está más barato. Si no existiese ese consumidor marginal tendríamos sectores poco competitivos, malos productos o pésimo servicio.  Pero así como existe un consumidor marginal, también existe el contribuyente marginal. La tarea que tiene es bien simple: ser el brazo activo de la Sunat en vigilar que todos los comercios nos entreguen comprobante de pago. Para la Sunat esta tarea de microrrelación es demasiado cara de implementar. Es mucho mejor que un grupo de contribuyentes tenga una clara motivación de cumplir esta tarea. Esa motivación es conseguir suficientes recibos como para no tener que pagar más impuestos.","754","deficit fiscal, pagar mas impuestos, autoridad tributaria, regimen mype tributario, contribuyente marginal",0.0454,"-1","Unknown",0.0077,"621","ingresos tributarios, impuestos, impuesto, impuesto renta, reforma tributaria",0.057
"Implica además quitarle flexibilidad al presupuesto","implica además quitarle flexibilidad al presupuesto y obligar al Ejecutivo a modificar o reducir la cantidad de recursos asignados a un sector particular para poder cumplir con la meta fiscal.  —Lo que queda pendiente— De acuerdo con Macera, el gobierno tiene pendiente ordenar los regímenes tributarios especiales – Nuevo Regimen Único Simplificado (NRUS), Régimen Especial de Impuesto a la Renta (RER), Régimen MYPE Tributario (RMT) y Régimen General (RG) –, pues aún generan desorden e incentivos para la subdeclaración. Eso va a tener que pasar como ley. Es parte del plan del largo plazo del ministerio, sostiene el economista. Agrega que la relación entre el Ejecutivo y el Congreso será clave.","elcomercio",2018-08-25,"Implica además quitarle flexibilidad al presupuesto. implica además quitarle flexibilidad al presupuesto y obligar al Ejecutivo a modificar o reducir la cantidad de recursos asignados a un sector particular para poder cumplir con la meta fiscal.  —Lo que queda pendiente— De acuerdo con Macera, el gobierno tiene pendiente ordenar los regímenes tributarios especiales – Nuevo Regimen Único Simplificado (NRUS), Régimen Especial de Impuesto a la Renta (RER), Régimen MYPE Tributario (RMT) y Régimen General (RG) –, pues aún generan desorden e incentivos para la subdeclaración. Eso va a tener que pasar como ley. Es parte del plan del largo plazo del ministerio, sostiene el economista. Agrega que la relación entre el Ejecutivo y el Congreso será clave.","754","deficit fiscal, pagar mas impuestos, autoridad tributaria, regimen mype tributario, contribuyente marginal",1,"-1","Unknown",0.0272,"621","ingresos tributarios, impuestos, impuesto, impuesto renta, reforma tributaria",0.0468
"Informe de El comercio-IPE","Fondo por estabilizar Deuda ● Últimos cambios ayudan a reducir los costos fiscales del Fondo de Estabilización de Precios de Combustibles ● Gasto fiscal anual de la intervención de precios es de 0,2% del PBI.  InstItuto peruano de economía (Ipe)","elcomercio",2018-09-03,"Informe de El comercio-IPE. Fondo por estabilizar Deuda ● Últimos cambios ayudan a reducir los costos fiscales del Fondo de Estabilización de Precios de Combustibles ● Gasto fiscal anual de la intervención de precios es de 0,2% del PBI.  InstItuto peruano de economía (Ipe)","754","deficit fiscal, pagar mas impuestos, autoridad tributaria, regimen mype tributario, contribuyente marginal",0.0635,"472","gasto publico, fiscal estructural, ministro economia, reforma tributaria, deficit fiscal",0.1182,"-1","Unknown",0.0276
"Cada voto le cuesta al Estado S/15,1 según la inversión realizada en procesos del 2014 y 2016",NA,"elcomercio",2018-10-14,"Cada voto le cuesta al Estado S/15,1 según la inversión realizada en procesos del 2014 y 2016","754","deficit fiscal, pagar mas impuestos, autoridad tributaria, regimen mype tributario, contribuyente marginal",1,"-1","Unknown",0.0283,"-1","Unknown",0.0114
"Imponer responsabilidad solidaria a directores seria excesivo","Imponer responsabilidad solidaria a directores sería excesivo porque pueden no tener participación en el planeamiento tributario.","elcomercio",2018-10-15,"Imponer responsabilidad solidaria a directores seria excesivo. Imponer responsabilidad solidaria a directores sería excesivo porque pueden no tener participación en el planeamiento tributario.","754","deficit fiscal, pagar mas impuestos, autoridad tributaria, regimen mype tributario, contribuyente marginal",0.0745,"-1","Unknown",0.0623,"621","ingresos tributarios, impuestos, impuesto, impuesto renta, reforma tributaria",0.0558
"IMPACTO PROYECTADO POR EL MEF DE LAS MEDIDAS TRIBUTARIAS SOBRE LOS INGRESOS DEL GOBIERNO GENERAL (EN % DEL PBI)","Sin medidas Sin medidas Medidas tributarias*  Totales 18,2 19 0,3 19,3 19,3 0,7 0,7 20 20 1,2 1,2, 20,6 20,6 1,6 1 61,6 20,6 20,6 1,6 1 61,6 18,2 18,8 18,6 18,8 19 19 2017 2018 2019 2020 2021 2022 * Considera medidas tributarias 2018 (ISC y detracciones) y las medidas de evasión y elusión 2019-2022.","elcomercio",2019-01-28,"IMPACTO PROYECTADO POR EL MEF DE LAS MEDIDAS TRIBUTARIAS SOBRE LOS INGRESOS DEL GOBIERNO GENERAL (EN % DEL PBI). Sin medidas Sin medidas Medidas tributarias*  Totales 18,2 19 0,3 19,3 19,3 0,7 0,7 20 20 1,2 1,2, 20,6 20,6 1,6 1 61,6 20,6 20,6 1,6 1 61,6 18,2 18,8 18,6 18,8 19 19 2017 2018 2019 2020 2021 2022 * Considera medidas tributarias 2018 (ISC y detracciones) y las medidas de evasión y elusión 2019-2022.","754","deficit fiscal, pagar mas impuestos, autoridad tributaria, regimen mype tributario, contribuyente marginal",0.0974,"-1","Unknown",0.0142,"-1","Unknown",0.0145
"Gamarra","Unos 27 mil comerciantes de Gamarra han sido capacitados en cumplimiento de obligaciones tributarias por la Superintendencia Nacional de Aduanas y Administración Tributaria (Sunat).","elcomercio",2019-05-01,"Gamarra. Unos 27 mil comerciantes de Gamarra han sido capacitados en cumplimiento de obligaciones tributarias por la Superintendencia Nacional de Aduanas y Administración Tributaria (Sunat).","754","deficit fiscal, pagar mas impuestos, autoridad tributaria, regimen mype tributario, contribuyente marginal",1,"-1","Unknown",0.001,"624","municipalidad lima, cercado lima, comerciantes parada, comerciantes informales, mercado mayorista parada",0.2616
"Defender la fortaleza","Mantener bajo control el déficit fiscal debe ser prioridad. Editorial de El Comercio. Radiografía del déficit. La economía de un país tiene muchas maneras de enfermarse... [continúa]","elcomercio",2020-01-19,"Defender la fortaleza. Mantener bajo control el déficit fiscal debe ser prioridad. Editorial de El Comercio. Radiografía del déficit. La economía de un país tiene muchas maneras de enfermarse... [continúa]","754","deficit fiscal, pagar mas impuestos, autoridad tributaria, regimen mype tributario, contribuyente marginal",0.048,"-1","Unknown",0.0295,"-1","Unknown",0.0221
"Mortalidad","En los últimos tres años la mortalidad de los emprendimientos en el Perú se ha reducido en 4%. Esto gracias a una mayor inversión por parte de los emprendedores en tecnología e innovación de sus productos.  “Asimismo, vemos que hay una mayor preparación de sus gerentes respecto al mercado al que apuntan”, anotó.  Según AE, a la fecha se mantiene el período de transición o salto de micro a pequeña empresa en tres años.  “Si pasan este valle de la muerte podemos declarar que ya nada las para y van para arriba”, anotó.  Según Valdivia, para las micro, la Sunat es el mayor de la película; mientras que para las pequeñas, la innovación es la clave.","gestion",2013-10-16,"Mortalidad. En los últimos tres años la mortalidad de los emprendimientos en el Perú se ha reducido en 4%. Esto gracias a una mayor inversión por parte de los emprendedores en tecnología e innovación de sus productos.  “Asimismo, vemos que hay una mayor preparación de sus gerentes respecto al mercado al que apuntan”, anotó.  Según AE, a la fecha se mantiene el período de transición o salto de micro a pequeña empresa en tres años.  “Si pasan este valle de la muerte podemos declarar que ya nada las para y van para arriba”, anotó.  Según Valdivia, para las micro, la Sunat es el mayor de la película; mientras que para las pequeñas, la innovación es la clave.","-1","Unknown",0.0045,"-1","Unknown",0.0079,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",0.0215
"SEGÚN INFORME MIPYME PER 2013","Solo 26% de gerentes de mipymes cuentan con estudios universitarios  — La Fundación para el Análisis Estratégico para el Desarrollo de la Pyme (FeadePyME) realizó una encuesta entre 400 micro y pequeñas empresas de Lima, Trujillo y Arequipa.  Falta preparación. Esa es la conclusión que uno tiene al ver que solamente 26% de las personas que cumplen la labor de gerentes en las mipymes formales tienen estudios universitarios. Según el Informe Mipyme Perú 2013, elaborado por FeadePyME, la edad media de las empresas es de 10.8 años.  Al momento de consultarles su nivel de formación académica, el 73.3% respondió que solo tiene estudios básicos, bachilleratos y/o técnicos. Mientras que aquellos con algún posgrado solo representaron el 0.8% del total.  La falta de un gerente bien capacitado ocasiona otros efectos negativos para el desarrollo de las mipymes, tal como la falta de una planificación estratégica.  Así que el 28.8% de mipymes realiza una planificación estratégica adecuada pero ese nivel es relativamente bajo. Las empresas con esta percepción favorable pertenecen a los sectores industrial y comercial, además de tener mayor tamaño entre las consultadas. Solamente 13.3% piensa que ese clima empresarial empaña sus actividades.","gestion",2014-03-25,"SEGÚN INFORME MIPYME PER 2013. Solo 26% de gerentes de mipymes cuentan con estudios universitarios  — La Fundación para el Análisis Estratégico para el Desarrollo de la Pyme (FeadePyME) realizó una encuesta entre 400 micro y pequeñas empresas de Lima, Trujillo y Arequipa.  Falta preparación. Esa es la conclusión que uno tiene al ver que solamente 26% de las personas que cumplen la labor de gerentes en las mipymes formales tienen estudios universitarios. Según el Informe Mipyme Perú 2013, elaborado por FeadePyME, la edad media de las empresas es de 10.8 años.  Al momento de consultarles su nivel de formación académica, el 73.3% respondió que solo tiene estudios básicos, bachilleratos y/o técnicos. Mientras que aquellos con algún posgrado solo representaron el 0.8% del total.  La falta de un gerente bien capacitado ocasiona otros efectos negativos para el desarrollo de las mipymes, tal como la falta de una planificación estratégica.  Así que el 28.8% de mipymes realiza una planificación estratégica adecuada pero ese nivel es relativamente bajo. Las empresas con esta percepción favorable pertenecen a los sectores industrial y comercial, además de tener mayor tamaño entre las consultadas. Solamente 13.3% piensa que ese clima empresarial empaña sus actividades.","-1","Unknown",0.0011,"-1","Unknown",0.0062,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",1
"MS DE 60% DE MYPS NO USAN LAS TIC","El Informe Mipyme Perú 2013 se enfocó en el uso de las herramientas relacionadas con las Tecnologías de la Información y Comunicación (TIC), y se detectó que el 61.1% de mypes peruanas no usan estos mecanismos.  Pese a que las TIC mejoran sustancialmente la actividad administrativa de las empresas, su uso en el Perú es reducido. El 34.5% de mypes tienen un correo electrónico, mientras que 21.8% usan redes sociales y 21% tienen su propia página web. Entre las herramientas menos usadas por parte de las mypes está la intranet corporativa con 4.8%.","gestion",2014-03-25,"MS DE 60% DE MYPS NO USAN LAS TIC. El Informe Mipyme Perú 2013 se enfocó en el uso de las herramientas relacionadas con las Tecnologías de la Información y Comunicación (TIC), y se detectó que el 61.1% de mypes peruanas no usan estos mecanismos.  Pese a que las TIC mejoran sustancialmente la actividad administrativa de las empresas, su uso en el Perú es reducido. El 34.5% de mypes tienen un correo electrónico, mientras que 21.8% usan redes sociales y 21% tienen su propia página web. Entre las herramientas menos usadas por parte de las mypes está la intranet corporativa con 4.8%.","-1","Unknown",7e-04,"-1","Unknown",0.0097,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",1
"EFECTOS NEGATIVOS PARA EL DESARROLLO DE LAS MYPS","Para el desarrollo de las mypes, tal como la falta de una planificación estratégica.  Es así que el 28.8% de mypes realiza una planificación estratégica adecuada pero ese nivel es relativamente bajo.  El promedio de edad de las mypes peruanas es de siete años.  Según la encuesta, las empresas pequeñas son las que más planifican, aunque en su mayoría es a corto plazo.","gestion",2014-03-25,"EFECTOS NEGATIVOS PARA EL DESARROLLO DE LAS MYPS. Para el desarrollo de las mypes, tal como la falta de una planificación estratégica.  Es así que el 28.8% de mypes realiza una planificación estratégica adecuada pero ese nivel es relativamente bajo.  El promedio de edad de las mypes peruanas es de siete años.  Según la encuesta, las empresas pequeñas son las que más planifican, aunque en su mayoría es a corto plazo.","-1","Unknown",0.0077,"-1","Unknown",0.0096,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",1
"Por una auténtica representación de las mypes","Si cada uno de los emprendedores que tiene un pequeño negocio aportara un sol al mes para solventar el funcionamiento de una estructura organizativa que represente a los empresarios de la micro y pequeña empresa, mipyme, nivel nacional, se respondería de un fondo de más de tres millones trescientos mil soles mensuales, porque esa es la cantidad de unidades mipymes que existen actualmente en el país. Es fácil imaginar que con ese presupuesto se podría mantener, por ejemplo, un buen equipo de asesores, para presentar y debatir con los gobiernos central y regional soluciones reales a la problemática de las mypes. También se lograría que los dirigentes pudieran dedicarse a gestiones sin sacrificar su débil economía personal y familiar. La estructura de la organización que represente a las mypes tendría que partir de los distritos, para ir ascendiendo a lo provincial, regional y nacional. Así, a nivel de país, tendríamos una Federación Nacional constituida por representantes de las 24 federaciones regionales. Tienen que ser organizaciones que agrupen de manera exclusiva a micro y pequeñas empresas, no las que alían a medianas y grandes. También llamamos la atención acerca de organizaciones que están apareciendo como representantes de las mypes, pero para ser utilizadas como plataforma electoral de algunos aspirantes a alcaldes, consejeros regionales, congresistas e incluso a la Presidencia de la República.","gestion",2013-12-24,"Por una auténtica representación de las mypes. Si cada uno de los emprendedores que tiene un pequeño negocio aportara un sol al mes para solventar el funcionamiento de una estructura organizativa que represente a los empresarios de la micro y pequeña empresa, mipyme, nivel nacional, se respondería de un fondo de más de tres millones trescientos mil soles mensuales, porque esa es la cantidad de unidades mipymes que existen actualmente en el país. Es fácil imaginar que con ese presupuesto se podría mantener, por ejemplo, un buen equipo de asesores, para presentar y debatir con los gobiernos central y regional soluciones reales a la problemática de las mypes. También se lograría que los dirigentes pudieran dedicarse a gestiones sin sacrificar su débil economía personal y familiar. La estructura de la organización que represente a las mypes tendría que partir de los distritos, para ir ascendiendo a lo provincial, regional y nacional. Así, a nivel de país, tendríamos una Federación Nacional constituida por representantes de las 24 federaciones regionales. Tienen que ser organizaciones que agrupen de manera exclusiva a micro y pequeñas empresas, no las que alían a medianas y grandes. También llamamos la atención acerca de organizaciones que están apareciendo como representantes de las mypes, pero para ser utilizadas como plataforma electoral de algunos aspirantes a alcaldes, consejeros regionales, congresistas e incluso a la Presidencia de la República.","-1","Unknown",0.0089,"-1","Unknown",0.0178,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",1
"Competitividad","CCL: Poco acceso a financiamiento impide formalización de mypes -La tasa de interés para un crédito a los microempresarios puede alcanzar hasta un 32%, dado el fuerte perfil de riesgo que tienen para el sistema financiero local. Omar Mariluz omanluzdanogestion.com.pe El proceso de formalización de la Micro y Pequeña Empresa (mypes) en el país parece no arrojar resultados concretos en los últimos años, pese a los esfuerzos de las autoridades por atraer nuevas empresas, como el reciente paquete de medidas que lanzó el gobierno. Entre las principales iniciativas dirigidas a impulsar este sector, el Ministerio de Economía flexibilizó la ley de Seguridad y Salud en el Trabajo y relajó la fiscalización laboral, además de crear un fondo para las mypes. Pero ¿cuál es el problema de fondo? Proyecciones Persiste. La informalidad en el país mantiene en altos niveles pese al crecimiento. 74.3% DEL EMPLEO en el Perú son informales, según el Instituto Nacional de Estadística. 81% DEL POBLACIÓN proviene del sector formal, reflejo de la baja productividad de la informalidad.","gestion",2014-07-24,"Competitividad. CCL: Poco acceso a financiamiento impide formalización de mypes -La tasa de interés para un crédito a los microempresarios puede alcanzar hasta un 32%, dado el fuerte perfil de riesgo que tienen para el sistema financiero local. Omar Mariluz omanluzdanogestion.com.pe El proceso de formalización de la Micro y Pequeña Empresa (mypes) en el país parece no arrojar resultados concretos en los últimos años, pese a los esfuerzos de las autoridades por atraer nuevas empresas, como el reciente paquete de medidas que lanzó el gobierno. Entre las principales iniciativas dirigidas a impulsar este sector, el Ministerio de Economía flexibilizó la ley de Seguridad y Salud en el Trabajo y relajó la fiscalización laboral, además de crear un fondo para las mypes. Pero ¿cuál es el problema de fondo? Proyecciones Persiste. La informalidad en el país mantiene en altos niveles pese al crecimiento. 74.3% DEL EMPLEO en el Perú son informales, según el Instituto Nacional de Estadística. 81% DEL POBLACIÓN proviene del sector formal, reflejo de la baja productividad de la informalidad.","1092","microfinancieras, microfinanzas, pequenas empresas mypes, microfinanciero, sector microfinanciero",0.1364,"-1","Unknown",0.0069,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",0.0256
"OPINION","El 72% de las empresas peruanas son micro y pequeñas empresas (mypes) y, sin embargo, este gran porcentaje factura solo el 3.4% del monto total de todas  nuestras exportaciones. Las grandes empresas en turno son el 24% de todas las empresas y facturan el 96%. En el tema de  empleo el asunto es a la inversa, las mypes conjuntamente  con los trabajadores independientes dan empleo al más del 60% de la población económicamente activa (PEA). Lo que nos dice que la mayoría de los trabajadores en el Perú se ubica en reas de baja productividad. Cerca del 85% de las micro, pequeña y mediana empresas (mipymes) en el Perú se dedica al comercio y al servicio, rubros en los cuales la productividad de los trabajadores es baja.  Urge que el Estado no ayude a varias de su productividad y el primer paso es la formación de parques industriales y  tecnológicos, que no son otra cosa que clústers productivos en zonas estratégicas de nuestro territorio.  En el Perú tenemos poco más de 20 parques industriales y para que tengan una idea de lo atrasado que estamos en este tema, les comento que Corea del Sur, con una extensión similar a la de Piura y con 50 millones de habitantes, tiene 1,000 parques entre industriales y tecnológicos. Hace 40 años Corea del Sur y Perú tenían los mismos niveles de pobreza,  sin tener los recursos naturales que nosotros tenemos, es uno de los países más desarrollado del mundo. Para que las  mipymes vean su productividad, el Estado no debe conformarse con solo darle un terreno con todos los servicios, el Estado además debe:  brindarles información de los mercados mundiales, p roporcionarles créditos con tasas que faciliten el financiamiento de sus actividades, capacitarlas en temas que les generen un crecimiento en su productividad, disminuir la burocratología para conformarlas y apoyarlas tributariamente para que puedan hacer investigación y desarrollo.  Necesitamos un Estado que sea amigo de las mipymes.  Los parques industriales y tecnológicos con presencia de  mipymes es una realidad para el desarrollo sostenible del  Perú.","gestion",2015-07-01,"OPINION. El 72% de las empresas peruanas son micro y pequeñas empresas (mypes) y, sin embargo, este gran porcentaje factura solo el 3.4% del monto total de todas  nuestras exportaciones. Las grandes empresas en turno son el 24% de todas las empresas y facturan el 96%. En el tema de  empleo el asunto es a la inversa, las mypes conjuntamente  con los trabajadores independientes dan empleo al más del 60% de la población económicamente activa (PEA). Lo que nos dice que la mayoría de los trabajadores en el Perú se ubica en reas de baja productividad. Cerca del 85% de las micro, pequeña y mediana empresas (mipymes) en el Perú se dedica al comercio y al servicio, rubros en los cuales la productividad de los trabajadores es baja.  Urge que el Estado no ayude a varias de su productividad y el primer paso es la formación de parques industriales y  tecnológicos, que no son otra cosa que clústers productivos en zonas estratégicas de nuestro territorio.  En el Perú tenemos poco más de 20 parques industriales y para que tengan una idea de lo atrasado que estamos en este tema, les comento que Corea del Sur, con una extensión similar a la de Piura y con 50 millones de habitantes, tiene 1,000 parques entre industriales y tecnológicos. Hace 40 años Corea del Sur y Perú tenían los mismos niveles de pobreza,  sin tener los recursos naturales que nosotros tenemos, es uno de los países más desarrollado del mundo. Para que las  mipymes vean su productividad, el Estado no debe conformarse con solo darle un terreno con todos los servicios, el Estado además debe:  brindarles información de los mercados mundiales, p roporcionarles créditos con tasas que faciliten el financiamiento de sus actividades, capacitarlas en temas que les generen un crecimiento en su productividad, disminuir la burocratología para conformarlas y apoyarlas tributariamente para que puedan hacer investigación y desarrollo.  Necesitamos un Estado que sea amigo de las mipymes.  Los parques industriales y tecnológicos con presencia de  mipymes es una realidad para el desarrollo sostenible del  Perú.","-1","Unknown",0.0176,"-1","Unknown",0.0083,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",0.0201
"OPINION","El 72% de las empresas peruanas son micro y pequeñas empresas (mypes) y, sin embargo, este gran porcentaje factura solo el 3.4% del monto total de todas  nuestras exportaciones. Las grandes empresas en turno son el 24% de todas las empresas y facturan el 96%. En el tema de  empleo el asunto es a la inversa, las mypes conjuntamente  con los trabajadores independientes dan empleo al más del 60% de la población económicamente activa (PEA). Lo que nos dice que la mayoría de los trabajadores en el Perú se ubica en reas de baja productividad. Cerca del 85% de las micro, pequeña y mediana empresas (mipymes) en el Perú se dedica al comercio y al servicio, rubros en los cuales la productividad de los trabajadores es baja.  Urge que el Estado no ayude a varias de su productividad y el primer paso es la formación de parques industriales y  tecnológicos, que no son otra cosa que clústers productivos en zonas estratégicas de nuestro territorio.  En el Perú tenemos poco más de 20 parques industriales y para que tengan una idea de lo atrasado que estamos en este tema, les comento que Corea del Sur, con una extensión similar a la de Piura y con 50 millones de habitantes, tiene 1,000 parques entre industriales y tecnológicos. Hace 40 años Corea del Sur y Perú tenían los mismos niveles de pobreza,  sin tener los recursos naturales que nosotros tenemos, es uno de los países más desarrollado del mundo. Para que las  mipymes vean su productividad, el Estado no debe conformarse con solo darle un terreno con todos los servicios, el Estado además debe:  brindarles información de los mercados mundiales, p roporcionarles créditos con tasas que faciliten el financiamiento de sus actividades, capacitarlas en temas que les generen un crecimiento en su productividad, disminuir la burocratología para conformarlas y apoyarlas tributariamente para que puedan hacer investigación y desarrollo.  Necesitamos un Estado que sea amigo de las mipymes.  Los parques industriales y tecnológicos con presencia de  mipymes es una realidad para el desarrollo sostenible del  Perú.","gestion",2015-06-30,"OPINION. El 72% de las empresas peruanas son micro y pequeñas empresas (mypes) y, sin embargo, este gran porcentaje factura solo el 3.4% del monto total de todas  nuestras exportaciones. Las grandes empresas en turno son el 24% de todas las empresas y facturan el 96%. En el tema de  empleo el asunto es a la inversa, las mypes conjuntamente  con los trabajadores independientes dan empleo al más del 60% de la población económicamente activa (PEA). Lo que nos dice que la mayoría de los trabajadores en el Perú se ubica en reas de baja productividad. Cerca del 85% de las micro, pequeña y mediana empresas (mipymes) en el Perú se dedica al comercio y al servicio, rubros en los cuales la productividad de los trabajadores es baja.  Urge que el Estado no ayude a varias de su productividad y el primer paso es la formación de parques industriales y  tecnológicos, que no son otra cosa que clústers productivos en zonas estratégicas de nuestro territorio.  En el Perú tenemos poco más de 20 parques industriales y para que tengan una idea de lo atrasado que estamos en este tema, les comento que Corea del Sur, con una extensión similar a la de Piura y con 50 millones de habitantes, tiene 1,000 parques entre industriales y tecnológicos. Hace 40 años Corea del Sur y Perú tenían los mismos niveles de pobreza,  sin tener los recursos naturales que nosotros tenemos, es uno de los países más desarrollado del mundo. Para que las  mipymes vean su productividad, el Estado no debe conformarse con solo darle un terreno con todos los servicios, el Estado además debe:  brindarles información de los mercados mundiales, p roporcionarles créditos con tasas que faciliten el financiamiento de sus actividades, capacitarlas en temas que les generen un crecimiento en su productividad, disminuir la burocratología para conformarlas y apoyarlas tributariamente para que puedan hacer investigación y desarrollo.  Necesitamos un Estado que sea amigo de las mipymes.  Los parques industriales y tecnológicos con presencia de  mipymes es una realidad para el desarrollo sostenible del  Perú.","-1","Unknown",0.0077,"-1","Unknown",0.015,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",0.0232
"Pymes se duplicaron en últimos 14 años","Las pequeñas y medianas empresas (pymes) en el Perú se duplicaron en los últimos 14 años a unas 6,353, mientras que el número de mercados para las pymes en ese mismo período pasó de 1562 a 186, de los cuales en 52 se tienen preferencias arancelarias, según el Ministerio de Comercio Exterior y Turismo.","gestion",2015-02-20,"Pymes se duplicaron en últimos 14 años. Las pequeñas y medianas empresas (pymes) en el Perú se duplicaron en los últimos 14 años a unas 6,353, mientras que el número de mercados para las pymes en ese mismo período pasó de 1562 a 186, de los cuales en 52 se tienen preferencias arancelarias, según el Ministerio de Comercio Exterior y Turismo.","-1","Unknown",0.0043,"-1","Unknown",0.0088,"1849","mipymes peru, emprendimientos peru, mipymes, empresas mypes, mipymes es",0.0215
