"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno anuncia un nuevo programa de desarrollo estratégico";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo estratégico, con el objetivo de promover el desarrollo económico y social del país a largo plazo. El programa incluye la inversión en infraestructura, la promoción de la innovación y la mejora de la competitividad.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo sostenible con inclusión social";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo sostenible con inclusión social, con el objetivo de promover el desarrollo económico, social y ambiental del país, garantizando la igualdad de oportunidades y la participación de todos los ciudadanos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo territorial rural con enfoque de género";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo territorial rural con enfoque de género, con el objetivo de promover el desarrollo económico y social de las zonas rurales, garantizando la igualdad de oportunidades para hombres y mujeres.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo urbano sostenible con participación ciudadana";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo urbano sostenible con participación ciudadana, con el objetivo de promover el desarrollo económico y social de las ciudades, garantizando la participación de los ciudadanos en la toma de decisiones.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo productivo con innovación tecnológica";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo productivo con innovación tecnológica, con el objetivo de promover el crecimiento económico y la creación de empleo, impulsando la innovación y la adopción de nuevas tecnologías.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo institucional con transparencia y rendición de cuentas";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo institucional con transparencia y rendición de cuentas, con el objetivo de fortalecer las instituciones públicas y mejorar la calidad de la gestión pública, garantizando la transparencia y la rendición de cuentas.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo territorial con enfoque de derechos humanos";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo territorial con enfoque de derechos humanos, con el objetivo de promover el desarrollo económico y social de las diferentes regiones del país, garantizando el respeto de los derechos humanos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo humano con igualdad de oportunidades";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo humano con igualdad de oportunidades, con el objetivo de mejorar la calidad de vida de las personas y promover el desarrollo de sus capacidades, garantizando la igualdad de oportunidades para todos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo sostenible con protección del medio ambiente";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo sostenible con protección del medio ambiente, con el objetivo de promover el desarrollo económico y social respetando el medio ambiente y los recursos naturales.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo local con participación comunitaria";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo local con participación comunitaria, con el objetivo de promover el desarrollo económico y social de las comunidades locales, garantizando la participación de los ciudadanos en la toma de decisiones.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo regional con integración territorial";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo regional con integración territorial, con el objetivo de promover el desarrollo económico y social de las diferentes regiones del país, fomentando la integración territorial.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo nacional con crecimiento inclusivo";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo nacional con crecimiento inclusivo, con el objetivo de promover el desarrollo económico y social del país en su conjunto, garantizando la inclusión social y la igualdad de oportunidades.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo global con cooperación internacional";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo global con cooperación internacional, con el objetivo de promover el desarrollo económico y social del país en el contexto global, fomentando la cooperación internacional.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo integral con enfoque de género y diversidad";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo integral con enfoque de género y diversidad, con el objetivo de promover el desarrollo económico, social, ambiental y cultural del país en su conjunto, garantizando la igualdad de género y la inclusión de la diversidad.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo estratégico con innovación y tecnología";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo estratégico con innovación y tecnología, con el objetivo de promover el desarrollo económico y social del país a largo plazo, impulsando la innovación y la adopción de nuevas tecnologías.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo sostenible con inclusión social y protección ambiental";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo sostenible con inclusión social y protección ambiental, con el objetivo de promover el desarrollo económico y social respetando el medio ambiente y los recursos naturales, garantizando la inclusión social y la igualdad de oportunidades.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo territorial rural con enfoque de género y diversidad";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo territorial rural con enfoque de género y diversidad, con el objetivo de promover el desarrollo económico y social de las zonas rurales, garantizando la igualdad de género y la inclusión de la diversidad.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo urbano sostenible con participación ciudadana y protección ambiental";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo urbano sostenible con participación ciudadana y protección ambiental, con el objetivo de promover el desarrollo económico y social de las ciudades, garantizando la participación de los ciudadanos en la toma de decisiones y la protección del medio ambiente.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo productivo con innovación tecnológica y sostenibilidad ambiental";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo productivo con innovación tecnológica y sostenibilidad ambiental, con el objetivo de promover el crecimiento económico y la creación de empleo, impulsando la innovación y la adopción de nuevas tecnologías, y garantizando la sostenibilidad ambiental.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo institucional con transparencia, rendición de cuentas y participación ciudadana";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo institucional con transparencia, rendición de cuentas y participación ciudadana, con el objetivo de fortalecer las instituciones públicas y mejorar la calidad de la gestión pública, garantizando la transparencia, la rendición de cuentas y la participación de los ciudadanos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo territorial con enfoque de derechos humanos, género y diversidad";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo territorial con enfoque de derechos humanos, género y diversidad, con el objetivo de promover el desarrollo económico y social de las diferentes regiones del país, garantizando el respeto de los derechos humanos, la igualdad de género y la inclusión de la diversidad.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo humano con igualdad de oportunidades, inclusión social y protección ambiental";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo humano con igualdad de oportunidades, inclusión social y protección ambiental, con el objetivo de mejorar la calidad de vida de las personas y promover el desarrollo de sus capacidades, garantizando la igualdad de oportunidades, la inclusión social y la protección del medio ambiente.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo sostenible con protección del medio ambiente, inclusión social y crecimiento económico";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo sostenible con protección del medio ambiente, inclusión social y crecimiento económico, con el objetivo de promover el desarrollo económico y social respetando el medio ambiente y los recursos naturales, garantizando la inclusión social y el crecimiento económico.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo local con participación comunitaria, inclusión social y protección ambiental";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo local con participación comunitaria, inclusión social y protección ambiental, con el objetivo de promover el desarrollo económico y social de las comunidades locales, garantizando la participación de los ciudadanos, la inclusión social y la protección del medio ambiente.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo regional con integración territorial, inclusión social y protección ambiental";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo regional con integración territorial, inclusión social y protección ambiental, con el objetivo de promover el desarrollo económico y social de las diferentes regiones del país, fomentando la integración territorial, la inclusión social y la protección del medio ambiente.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo nacional con crecimiento inclusivo, sostenibilidad ambiental y participación ciudadana";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo nacional con crecimiento inclusivo, sostenibilidad ambiental y participación ciudadana, con el objetivo de promover el desarrollo económico y social del país en su conjunto, garantizando el crecimiento inclusivo, la sostenibilidad ambiental y la participación de los ciudadanos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo global con cooperación internacional, inclusión social y sostenibilidad ambiental";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo global con cooperación internacional, inclusión social y sostenibilidad ambiental, con el objetivo de promover el desarrollo económico y social del país en el contexto global, fomentando la cooperación internacional, la inclusión social y la sostenibilidad ambiental.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo integral con enfoque de género, diversidad, inclusión social y sostenibilidad ambiental";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo integral con enfoque de género, diversidad, inclusión social y sostenibilidad ambiental, con el objetivo de promover el desarrollo económico, social, ambiental y cultural del país en su conjunto, garantizando la igualdad de género, la inclusión de la diversidad, la inclusión social y la sostenibilidad ambiental.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo programa de desarrollo estratégico con innovación tecnológica, sostenibilidad ambiental y participación ciudadana";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de desarrollo estratégico con innovación tecnológica, sostenibilidad ambiental y participación ciudadana, con el objetivo de promover el desarrollo económico y social del país a largo plazo, impulsando la innovación tecnológica, garantizando la sostenibilidad ambiental y fomentando la participación de los ciudadanos.";"trome";"2021-03-02";"2"
